dataset_row,file_name,transcription,speaker_name,duration_seconds,sample_rate,channels,peak,rms,hard_clip_samples,silence_ratio,usable,rejection_reason,error
291,clip_000291.wav,مَا أَرْوَعَ هَذِهِ الْهِمَّةَ! لَقَدْ حَافَظْتَ عَلَى صَلَاةِ الْفَجْرِ فِي وَقْتِهَا لِمُدَّةِ ثَلَاثِينَ يَوْمًا مُتَتَالِيًا، اسْتَمِرَّ عَلَى هَذَا الدَّرْبِ.,arabic_professional_male,10.16,24000,1,0.904876708984375,0.27604153752326965,0,0.18795521653543307,Yes,,
292,clip_000292.wav,تَشْكِيلُ الْحُرُوفِ لَيْسَ مُجَرَّدَ زِينَةٍ، بَلْ هُوَ حَارِسٌ لِمَعْنَى كَلَامِ اللَّهِ مِنْ أَيِّ تَحْرِيفٍ أَوْ زَلَلٍ فِي النُّطْقِ.,arabic_professional_male,9.76,24000,1,0.894775390625,0.27036550641059875,0,0.23663763661202186,Yes,,
293,clip_000293.wav,هَذَا الصَّوْتُ الْعَذْبُ يَعُودُ لِلْمُقْرِئِ مُحَمَّد صِدِّيق الْمِنْشَاوِيِّ، صَاحِبِ النَّبْرَةِ الْبَاكِيَةِ الَّتِي تَخْطِفُ الْقُلُوبَ.,arabic_professional_male,7.92,24000,1,0.91162109375,0.2657044231891632,0,0.21630892255892256,Yes,,
294,clip_000294.wav,أَعْلَمُ أَنَّ الْحِفْظَ قَدْ يَبْدُو صَعْبًا فِي الْبِدَايَةِ، قَسِّمِ الصَّفْحَةَ إِلَى ثَلَاثَةِ أَقْسَامٍ، وَكَرِّرْ كُلَّ قِسْمٍ عَشْرَ مَرَّاتٍ حَتَّى يَرْسَخَ.,arabic_professional_male,10.8,24000,1,0.90325927734375,0.24396371841430664,0,0.246195987654321,Yes,,
295,clip_000295.wav,جَارِي تَوْلِيدُ الصُّورَةِ التَّوْضِيحِيَّةِ لِمَنَاسِكِ الْحَجِّ... لَحَظَاتٍ... تَمَّ الْعَرْضُ عَلَى الشَّاشَةِ الرَّئِيسِيَّةِ.,arabic_professional_male,9.12,24000,1,0.9051513671875,0.23154287040233612,0,0.3503289473684211,No,silence ratio too high,
296,clip_000296.wav,تَمَّ إِرْسَالُ إِشْعَارٍ لِأَفْرَادِ عَائِلَتِكَ الْمُرْتَبِطِينَ بِالْحِسَابِ لِتَذْكِيرِهِمْ بِصِيَامِ يَوْمِ عَاشُورَاءَ غَدًا.,arabic_professional_male,7.6,24000,1,0.91033935546875,0.3270566463470459,0,0.08731359649122807,Yes,,
297,clip_000297.wav,لِلْخُرُوجِ مِنْ وَضْعِ التِّلَاوَةِ التَّفَاعُلِيَّةِ، اِمْسَحْ بِيَدِكَ عَلَى الشَّاشَةِ مِنْ الْيَمِينِ إِلَى الْيَسَارِ أَوْ قُلْ خُرُوجٌ.,arabic_professional_male,9.12,24000,1,0.943695068359375,0.2714221179485321,0,0.26517726608187137,Yes,,
298,clip_000298.wav,أَنَا مُبَرْمَجٌ لِأَحْتَرِمَ خُصُوصِيَّتَكَ الْكَامِلَةَ؛ لَا يَتِمُّ تَسْجِيلُ صَوْتِكَ إِلَّا بَعْدَ أَنْ تَنْطِقَ بِكَلِمَةِ التَّفْعِيلِ: يَا مُسْلِمُ.,arabic_professional_male,10.64,24000,1,0.923797607421875,0.26250535249710083,0,0.21874608395989975,Yes,,
299,clip_000299.wav,حَانَ وَقْتُ الرَّاحَةِ، سَأُغْلِقُ النِّظَامَ الْآنَ لِتَوْفِيرِ الطَّاقَةِ. نَسْتَوْدِعُكُمُ اللَّهَ الَّذِي لَا تَضِيعُ وَدَائِعُهُ، وَإِلَى اللِّقَاءِ.,arabic_professional_male,10.96,24000,1,0.889739990234375,0.26690325140953064,0,0.2806075121654501,Yes,,
300,clip_000300.wav,سُؤَالٌ مُمْتَازٌ! النَّبِيُّ يُونُسُ عَلَيْهِ السَّلَامُ، وَيُلَقَّبُ بِذِي النُّونِ، هُوَ نَبِيٌّ أَرْسَلَهُ اللَّهُ إِلَى قَوْمِهِ فِي نِينَوَى بِالْعِرَاقِ، وَقِصَّتُهُ مَعَ الْحُوتِ مِنْ أَشْهَرِ قَصَصِ الْقُرْآنِ.,arabic_professional_male,14.32,24000,1,0.938568115234375,0.2906074821949005,0,0.1918703445065177,Yes,,
301,clip_000301.wav,بِالتَّأْكِيدِ، سَأُخْبِرُكَ. أَبُو بَكْرٍ الصِّدِّيقُ هُوَ أَوَّلُ الْخُلَفَاءِ الرَّاشِدِينَ، وَرَفِيقُ النَّبِيِّ مُحَمَّدٍ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فِي الْهِجْرَةِ، وَأَحَبُّ الرِّجَالِ إِلَيْهِ.,arabic_professional_male,13.6,24000,1,0.96527099609375,0.2661307156085968,0,0.25925857843137257,Yes,,
302,clip_000302.wav,إِجَابَةً عَلَى سُؤَالِكَ؛ سُمِّيَ عَامُ الْحُزْنِ بِهَذَا الِاسْمِ لِأَنَّ النَّبِيَّ فَقَدَ فِيهِ زَوْجَتَهُ خَدِيجَةَ بِنْتَ خُوَيْلِدٍ، وَعَمَّهُ أَبَا طَالِبٍ الَّذِي كَانَ يُدَافِعُ عَنْهُ.,arabic_professional_male,12.88,24000,1,0.89813232421875,0.27377408742904663,0,0.1904600155279503,Yes,,
303,clip_000303.wav,يُسْعِدُنِي أَنْ أُوَضِّحَ لَكَ ذَلِكَ. الْفَرْقُ بَيْنَ الْمَكِّيِّ وَالْمَدَنِيِّ، أَنَّ الْمَكِّيَّ مَا نَزَلَ قَبْلَ الْهِجْرَةِ، وَالْمَدَنِيَّ مَا نَزَلَ بَعْدَهَا وَإِنْ كَانَ فِي غَيْرِ الْمَدِينَةِ.,arabic_professional_male,12.24,24000,1,0.91162109375,0.2817496061325073,0,0.2285096677559913,Yes,,
304,clip_000304.wav,هَذَا سُؤَالٌ مُهِمٌّ. تَيَمُّمُ الْمُسْلِمِ يَكُونُ بِضَرْبِ الْيَدَيْنِ عَلَى الصَّعِيدِ الطَّاهِرِ ضَرْبَةً وَاحِدَةً، ثُمَّ يَمْسَحُ بِهِمَا وَجْهَهُ وَكَفَّيْهِ لِلصَّلَاةِ عِنْدَ فَقْدِ الْمَاءِ.,arabic_professional_male,11.92,24000,1,0.913665771484375,0.2954823076725006,0,0.19090114653243848,Yes,,
305,clip_000305.wav,رَدًّا عَلَى اسْتِفْسَارِكَ؛ نَوَاقِضُ الْوُضُوءِ تَشْمَلُ النَّوْمَ الْعَمِيقَ، وَخُرُوجَ شَيْءٍ مِنَ السَّبِيلَيْنِ، وَزَوَالَ الْعَقْلِ بِإِغْمَاءٍ أَوْ سُكْرٍ.,arabic_professional_male,11.2,24000,1,0.903289794921875,0.2850266098976135,0,0.2504799107142857,Yes,,
306,clip_000306.wav,يَتَّفِقُ الْعُلَمَاءُ عَلَى أَنَّ دُعَاءَ الِاسْتِخَارَةِ يُقَالُ بَعْدَ السَّلَامِ مِنْ رَكْعَتَيْنِ نَافِلَةٍ، لِيَطْلُبَ الْعَبْدُ مِنَ اللَّهِ أَنْ يَخْتَارَ لَهُ الْخَيْرَ فِي أَمْرِهِ.,arabic_professional_male,10.24,24000,1,0.901702880859375,0.2990516126155853,0,0.1454833984375,Yes,,
307,clip_000307.wav,مَعْنَى كَلِمَةِ «الْكَوْثَرِ» الَّتِي سَأَلْتَ عَنْهَا، هُوَ النَّهْرُ الْعَظِيمُ فِي الْجَنَّةِ الَّذِي أَعْطَاهُ اللَّهُ سُبْحَانَهُ وَتَعَالَى لِنَبِيِّنَا مُحَمَّدٍ يَوْمَ الْقِيَامَةِ.,arabic_professional_male,10.56,24000,1,0.876129150390625,0.30803462862968445,0,0.13775647095959595,Yes,,
308,clip_000308.wav,نَعَمْ، صَحِيحٌ. سُورَةُ التَّوْبَةِ هِيَ السُّورَةُ الْوَحِيدَةُ فِي الْقُرْآنِ الْكَرِيمِ الَّتِي لَا تَبْدَأُ بِالْبَسْمَلَةِ، لِأَنَّهَا نَزَلَتْ بِالْبَرَاءَةِ مِنَ الْمُشْرِكِينَ وَالْمُنَافِقِينَ.,arabic_professional_male,12.32,24000,1,0.881683349609375,0.25690096616744995,0,0.24103760822510822,Yes,,
309,clip_000309.wav,بِنَاءً عَلَى مَا وَرَدَ فِي السِّيرَةِ، غَزْوَةُ الْخَنْدَقِ تُسَمَّى أَيْضًا بِغَزْوَةِ الْأَحْزَابِ، وَفِيهَا حَفَرَ الْمُسْلِمُونَ خَنْدَقًا حَوْلَ الْمَدِينَةِ بِإِشَارَةٍ مِنْ سَلْمَانَ الْفَارِسِيِّ.,arabic_professional_male,13.2,24000,1,0.942657470703125,0.2684999406337738,0,0.2403787878787879,Yes,,
310,clip_000310.wav,لَقَدْ بَحَثْتُ عَنْ إِجَابَتِكَ؛ اللُّقْمَانُ الْحَكِيمُ لَمْ يَكُنْ نَبِيًّا عِنْدَ جُمْهُورِ الْعُلَمَاءِ، بَلْ كَانَ عَبْدًا صَالِحًا وَرَجُلًا حَكِيمًا وَعَظَ ابْنَهُ بِمَوَاعِظَ خَلَّدَهَا الْقُرْآنُ.,arabic_professional_male,14.64,24000,1,0.930206298828125,0.2773470878601074,0,0.2299408014571949,Yes,,
311,clip_000311.wav,سَأُجِيبُكَ بِكُلِّ سُرُورٍ. الْمَسْجِدُ الْأَقْصَى يَقَعُ فِي مَدِينَةِ الْقُدْسِ بِفِلَسْطِينَ، وَهُوَ أُولَى الْقِبْلَتَيْنِ وَثَالِثُ الْحَرَمَيْنِ الشَّرِيفَيْنِ.,arabic_professional_male,11.52,24000,1,0.9073486328125,0.2645632326602936,0,0.2596173321759259,Yes,,
312,clip_000312.wav,الْإِجَابَةُ هِيَ: ذُو النُّورَيْنِ هُوَ لَقَبُ الْخَلِيفَةِ الثَّالِثِ عُثْمَانَ بْنِ عَفَّانَ رَضِيَ اللَّهُ عَنْهُ، لِأَنَّهُ تَزَوَّجَ ابْنَتَيْ رَسُولِ اللَّهِ، رُقَيَّةَ ثُمَّ أُمَّ كُلْثُومٍ.,arabic_professional_male,13.52,24000,1,0.9248046875,0.27450448274612427,0,0.24158653846153846,Yes,,
313,clip_000313.wav,فِيمَا يَتَعَلَّقُ بِسُؤَالِكَ عَنِ الزَّكَاةِ؛ مَصَارِفُ الزَّكَاةِ ثَمَانِيَةٌ ذَكَرَتْهَا سُورَةُ التَّوْبَةِ، وَمِنْهُمْ الْفُقَرَاءُ، وَالْمَسَاكِينُ، وَالْعَامِلُونَ عَلَيْهَا، وَابْنُ السَّبِيلِ.,arabic_professional_male,13.68,24000,1,0.9510498046875,0.2779076099395752,0,0.2836348684210526,Yes,,
314,clip_000314.wav,إِذَا نَسِيَ الصَّائِمُ فَأَكَلَ أَوْ شَرِبَ فِي نَهَارِ رَمَضَانَ، فَصَوْمُهُ صَحِيحٌ وَلَا قَضَاءَ عَلَيْهِ وَلَا كَفَّارَةَ، فَإِنَّمَا أَطْعَمَهُ اللَّهُ وَسَقَاهُ.,arabic_professional_male,11.04,24000,1,0.911346435546875,0.2961054742336273,0,0.1710409118357488,Yes,,
315,clip_000315.wav,حَسَنًا، الرُّوحُ الْأَمِينُ هُوَ لَقَبُ الْمَلَاكِ جِبْرِيلَ عَلَيْهِ السَّلَامُ، وَهُوَ الْمُوَكَّلُ بِنُزُولِ الْوَحْيِ مِنْ عِنْدِ اللَّهِ إِلَى الْأَنْبِيَاءِ وَالرُّسُلِ.,arabic_professional_male,10.64,24000,1,0.9271240234375,0.28741011023521423,0,0.22494125939849624,Yes,,
316,clip_000316.wav,الْفَرْقُ بَيْنَ الْعُمْرَةِ وَالْحَجِّ أَنَّ الْحَجَّ فَرِيضَةٌ لَهَا وَقْتٌ مُحَدَّدٌ وَوُقُوفٌ بِعَرَفَةَ، بَيْنَمَا الْعُمْرَةُ سُنَّةٌ يُمْكِنُ أَدَاؤُهَا فِي أَيِّ وَقْتٍ مِنَ الْعَامِ.,arabic_professional_male,13.28,24000,1,0.94305419921875,0.2647234797477722,0,0.22417796184738956,Yes,,
317,clip_000317.wav,لِلْإِجَابَةِ عَلَى ذَلِكَ؛ سَجْدَةُ التِّلَاوَةِ سُنَّةٌ وَلَيْسَتْ بِوَاجِبَةٍ، فَإِذَا مَرَّ الْقَارِئُ بِآيَةِ سَجْدَةٍ يُسْتَحَبُّ لَهُ أَنْ يَسْجُدَ وَيُكَبِّرَ، وَإِنْ لَمْ يَسْجُدْ فَلَا حَرَجَ عَلَيْهِ.,arabic_professional_male,13.44,24000,1,0.94219970703125,0.27221211791038513,0,0.2312562003968254,Yes,,
318,clip_000318.wav,لَقَدْ سَأَلْتَ عَنْ أَصْحَابِ الْأُخْدُودِ؛ هُمْ قَوْمٌ مُؤْمِنُونَ ثَبَتُوا عَلَى دِينِهِمْ، فَأَمَرَ الْمَلِكُ الظَّالِمُ بِحَفْرِ شُقُوقٍ فِي الْأَرْضِ وَإِشْعَالِ النَّارِ فِيهَا وَحَرْقِهِمْ أحْيَاءً.,arabic_professional_male,14.24,24000,1,0.918243408203125,0.25644248723983765,0,0.20809925093632958,Yes,,
319,clip_000319.wav,بِالطَّبْعِ! صَلَاةُ الْوَتْرِ هِيَ صَلَاةٌ نَافِلَةٌ تُصَلَّى بِاللَّيْلِ بَعْدَ الْعِشَاءِ رَكْعَةً وَاحِدَةً أَوْ ثَلَاثًا أَوْ خَمْسًا، لِيُخْتَمَ بِهَا قِيَامُ اللَّيْلِ بِرَقْمٍ فَرْدِيٍّ.,arabic_professional_male,12.96,24000,1,0.894622802734375,0.27156591415405273,0,0.2104391718106996,Yes,,
320,clip_000320.wav,سُؤَالُكَ عَنْ يَوْمِ الْقِيَامَةِ مُهِمٌّ. مِنْ أَسْمَائِهِ فِي الْقُرْآنِ: يَوْمُ الْحَسْرَةِ، يَوْمُ الدِّينِ، الْحَاقَّةُ، الْقَارِعَةُ، وَيَوْمُ الْفَصْلِ.,arabic_professional_male,12.48,24000,1,0.907623291015625,0.26308193802833557,0,0.3361578525641026,No,silence ratio too high,
321,clip_000321.wav,يُعْتَبَرُ الرِّبَا مِنْ أَكْبَرِ الْكَبَائِرِ فِي الْإِسْلَامِ، لِأَنَّهُ يَسْتَغِلُّ حَاجَةَ الْفَقِيرِ، وَيُدَمِّرُ الِاقْتِصَادَ، لِذَلِكَ حَرَّمَهُ اللَّهُ تَحْرِيمًا قَاطِعًا فِي كِتَابِهِ.,arabic_professional_male,11.6,24000,1,0.9239501953125,0.28220582008361816,0,0.20370330459770114,Yes,,
322,clip_000322.wav,أَمَّا عَنْ كِتَابِ صَحِيحِ الْبُخَارِيِّ؛ فَهُوَ أَصَحُّ كِتَابٍ بَعْدَ الْقُرْآنِ الْكَرِيمِ، جَمَعَ فِيهِ الْإِمَامُ مُحَمَّدُ بْنُ إِسْمَاعِيلَ الْبُخَارِيُّ الْأَحَادِيثَ النَّبَوِيَّةَ الصَّحِيحَةَ بِشُرُوطٍ دَقِيقَةٍ.,arabic_professional_male,13.36,24000,1,0.932952880859375,0.28660547733306885,0,0.1654877744510978,Yes,,
323,clip_000323.wav,رَدًّا عَلَى ذَلِكَ، الْمُعَوِّذَتَانِ هُمَا سُورَتَا الْفَلَقِ وَالنَّاسِ، وَكَانَ النَّبِيُّ يَسْتَعِيذُ بِهِمَا مِنْ شَرِّ الشَّيَاطِينِ وَالْعَيْنِ وَالْحَسَدِ كُلَّ لَيْلَةٍ قَبْلَ نَوْمِهِ.,arabic_professional_male,12.8,24000,1,0.94775390625,0.3055380880832672,0,0.17401692708333333,Yes,,
324,clip_000324.wav,يَسُرُّنِي أَنْ أُشَارِكَكَ هَذِهِ الْمَعْلُومَةَ. أَوَّلُ مَسْجِدٍ بُنِيَ فِي الْإِسْلَامِ هُوَ مَسْجِدُ قُبَاءٍ، وَقَدْ شَارَكَ النَّبِيُّ بِنَفْسِهِ فِي بِنَائِهِ حِينَ وَصَلَ مُهَاجِرًا لِلْمَدِينَةِ.,arabic_professional_male,14.24,24000,1,0.9168701171875,0.2704921066761017,0,0.2388313436329588,Yes,,
325,clip_000325.wav,سَأُوَضِّحُ لَكَ؛ مَعْنَى «الْبَرَزَخِ» هُوَ الْحَيَاةُ الَّتِي تَبْدَأُ بَعْدَ الْمَوْتِ مُبَاشَرَةً، وَهِيَ مَرْحَلَةٌ فَاصِلَةٌ بَيْنَ حَيَاةِ الدُّنْيَا وَيَوْمِ الْبَعْثِ فِي الْآخِرَةِ.,arabic_professional_male,12.32,24000,1,0.917694091796875,0.2830471098423004,0,0.20258049242424242,Yes,,
326,clip_000326.wav,بِخُصُوصِ صَلَاةِ الْجَنَازَةِ، هِيَ أَرْبَعُ تَكْبِيرَاتٍ بِلَا رُكُوعٍ وَلَا سُجُودٍ، نَقْرَأُ الْفَاتِحَةَ ثُمَّ نُصَلِّي عَلَى النَّبِيِّ، ثُمَّ نَدْعُو لِلْمَيِّتِ، وَنَخْتِمُ بِالدُّعَاءِ لِلْمُسْلِمِينَ.,arabic_professional_male,14.72,24000,1,0.91082763671875,0.278443306684494,0,0.21468523550724639,Yes,,
327,clip_000327.wav,الْمَقْصُودُ بِالْأَشْهُرِ الْحُرُمِ هِيَ أَرْبَعَةُ أَشْهُرٍ: رَجَبٌ، وَذُو الْقَعْدَةِ، وَذُو الْحِجَّةِ، وَالْمُحَرَّمُ. وَقَدْ عَظَّمَهَا اللَّهُ وَحَرَّمَ فِيهَا الْقِتَالَ وَالظُّلْمَ.,arabic_professional_male,12.08,24000,1,0.950531005859375,0.2663825750350952,0,0.2557050220750552,Yes,,
328,clip_000328.wav,سَأَلْتَ عَنْ مُعْجِزَةِ عِيسَى عَلَيْهِ السَّلَامُ؛ مِنْ مُعْجِزَاتِهِ أَنَّهُ يُبْرِئُ الْأَكْمَهَ وَالْأَبْرَصَ وَيُحْيِي الْمَوْتَى بِإِذْنِ اللَّهِ، كَمَا تَكَلَّمَ فِي الْمَهْدِ صَبِيًّا.,arabic_professional_male,11.52,24000,1,0.9122314453125,0.2782628536224365,0,0.21052517361111112,Yes,,
329,clip_000329.wav,إِجَابَةً مُخْتَصَرَةً: دَعْوَةُ الْمَظْلُومِ مُسْتَجَابَةٌ وَلَيْسَ بَيْنَهَا وَبَيْنَ اللَّهِ حِجَابٌ، حَتَّى وَإِنْ كَانَ الْمَظْلُومُ غَيْرَ مُسْلِمٍ، فَإِنَّ اللَّهَ لَا يَرْضَى بِالظُّلْمِ أَبَدًا.,arabic_professional_male,14.32,24000,1,0.91912841796875,0.2832571268081665,0,0.22299522811918063,Yes,,
330,clip_000330.wav,أَنْتَ تَسْأَلُ عَنْ بَيْعَةِ الْعَقَبَةِ؛ هِيَ بَيْعَةٌ وَقَعَتْ فِي مَكَّةَ قَبْلَ الْهِجْرَةِ، حَيْثُ جَاءَ وَفْدٌ مِنَ الْأَنْصَارِ فَبَايَعُوا النَّبِيَّ عَلَى حِمَايَتِهِ وَنُصْرَةِ الْإِسْلَامِ.,arabic_professional_male,12.88,24000,1,0.92840576171875,0.2553844153881073,0,0.23330745341614906,Yes,,
331,clip_000331.wav,صَلَاةُ الضُّحَى يَبْدَأُ وَقْتُهَا بَعْدَ شُرُوقِ الشَّمْسِ بِحَوَالَيْ رُبْعِ سَاعَةٍ، وَيَنْتَهِي قَبْلَ أَذَانِ الظُّهْرِ بِقَلِيلٍ، وَهِيَ تَعْدِلُ ثَلَاثَمِائَةٍ وَسِتِّينَ صَدَقَةً.,arabic_professional_male,13.28,24000,1,0.922332763671875,0.2590373456478119,0,0.242570281124498,Yes,,
332,clip_000332.wav,لَقَدْ قَرَأْتُ سُؤَالَكَ، الصَّحَابِيُّ الَّذِي كَانَ يُسَمَّى بِسَيْفِ اللَّهِ الْمَسْلُولِ هُوَ خَالِدُ بْنُ الْوَلِيدِ، وَهُوَ قَائِدٌ عَسْكَرِيٌّ فَذٌّ لَمْ يُهْزَمْ فِي مَعْرَكَةٍ قَطُّ.,arabic_professional_male,12.8,24000,1,0.90997314453125,0.26452815532684326,0,0.207578125,Yes,,
333,clip_000333.wav,لِأُجِيبَكَ عَلَى هَذَا: صَلَاةُ الْكَسُوفِ هِيَ صَلَاةٌ سُنَّةٌ تُصَلَّى عِنْدَ كُسُوفِ الشَّمْسِ أَو خُسُوفِ الْقَمَرِ، تَتَكَوَّنُ مِنْ رَكْعَتَيْنِ فِي كُلِّ رَكْعَةٍ رُكُوعَانِ وَسُجُودَانِ.,arabic_professional_male,13.84,24000,1,0.9044189453125,0.26708048582077026,0,0.20966100674373797,Yes,,
334,clip_000334.wav,عَنْ مَعْنَى «سِدْرَةِ الْمُنْتَهَى»، هِيَ شَجَرَةٌ عَظِيمَةٌ فِي السَّمَاءِ السَّابِعَةِ رَآهَا النَّبِيُّ لَيْلَةَ الْإِسْرَاءِ وَالْمِعْرَاجِ، وَإِلَيْهَا يَنْتَهِي مَا يَصْعَدُ مِنَ الْأَرْضِ.,arabic_professional_male,11.44,24000,1,0.892547607421875,0.2955847382545471,0,0.16066069347319348,Yes,,
335,clip_000335.wav,مُمَارَسَةُ السِّحْرِ حَرَامٌ شَرْعًا وَيُعَدُّ مِنَ الْمُوبِقَاتِ السَّبْعِ أَيِ الْمُهْلِكَاتِ، لِأَنَّ فِيهِ اسْتِعَانَةً بِالشَّيَاطِينِ وَإِضْرَارًا بِالنَّاسِ بِمَا يُخَالِفُ عَقِيدَةَ التَّوْحِيدِ.,arabic_professional_male,13.92,24000,1,0.893157958984375,0.26254796981811523,0,0.24558189655172413,Yes,,
336,clip_000336.wav,سُؤَالٌ جَيِّدٌ؛ يُشْتَرَطُ فِي ذَبِيحَةِ الْمُسْلِمِ أَنْ يَكُونَ الذَّابِحُ مُسْلِمًا أَوْ كِتَابِيًّا، وَأَنْ تُذْبَحَ مِنْ رَقَبَتِهَا بِآلَةٍ حَادَّةٍ مَعَ قَوْلِ: بِسْمِ اللَّهِ، اللَّهُ أَكْبَرُ.,arabic_professional_male,15.12,24000,1,0.91741943359375,0.24474874138832092,0,0.2758074294532628,No,duration above 15 seconds,
337,clip_000337.wav,لِلتَّوْضِيحِ، سُورَةُ الْفَاتِحَةِ تُسَمَّى بِأُمِّ الْكِتَابِ، وَالشَّافِيَةِ، وَالسَّبْعِ الْمَثَانِي، لِأَنَّهَا تُقْرَأُ فِي كُلِّ رَكْعَةٍ مِنْ رَكَعَاتِ الصَّلَاةِ.,arabic_professional_male,10.4,24000,1,0.92071533203125,0.25776952505111694,0,0.2352323717948718,Yes,,
338,clip_000338.wav,النِّصَابُ فِي زَكَاةِ الْمَالِ هُوَ الْحَدُّ الْأَدْنَى الَّذِي إِذَا بَلَغَهُ مَالُ الْمُسْلِمِ وَمَرَّ عَلَيْهِ عَامٌ هِجْرِيٌّ كَامِلٌ، وَجَبَ عَلَيْهِ إِخْرَاجُ اثْنَيْنِ وَنِصْفٍ بِالْمِائَةِ مِنْهُ.,arabic_professional_male,12.72,24000,1,0.94769287109375,0.2731158137321472,0,0.13860390461215932,Yes,,
339,clip_000339.wav,إِجَابَةً لِسُؤَالِكَ عَنِ الصَّحَابِيِّ بِلَالِ بْنِ رَبَاحٍ؛ كَانَ عَبْدًا حَبَشِيًّا أَسْلَمَ وَتَحَمَّلَ الْعَذَابَ فِي مَكَّةَ، ثُمَّ أَعْتَقَهُ أَبُو بَكْرٍ وَأَصْبَحَ أَوَّلَ مُؤَذِّنٍ فِي الْإِسْلَامِ.,arabic_professional_male,13.36,24000,1,0.872314453125,0.2629876434803009,0,0.17997130738522954,Yes,,
340,clip_000340.wav,بِالنِّسْبَةِ لِسُؤَالِكَ عَنِ الرُّقْيَةِ الشَّرْعِيَّةِ، فَهِيَ قِرَاءَةُ الْآيَاتِ الْقُرْآنِيَّةِ وَالْأَدْعِيَةِ النَّبَوِيَّةِ عَلَى الْمَرِيضِ بِنِيَّةِ الشِّفَاءِ، مَعَ الْيَقِينِ أَنَّ الشَّافِيَ هُوَ اللَّهُ وَحْدَهُ.,arabic_professional_male,12.16,24000,1,0.900726318359375,0.28655970096588135,0,0.17991365131578949,Yes,,
341,clip_000341.wav,أَهْلُ الْكَهْفِ هُمْ فِتْيَةٌ آمَنُوا بِاللَّهِ وَفَرُّوا بِدِينِهِمْ مِنْ مَلِكٍ ظَالِمٍ، فَأَنَامَهُمُ اللَّهُ فِي كَهْفِهِمْ ثَلَاثَمِائَةٍ وَتِسْعَ سِنِينَ لِحِكْمَةٍ بَالِغَةٍ.,arabic_professional_male,12.88,24000,1,0.925994873046875,0.2713281810283661,0,0.1939182194616977,Yes,,
342,clip_000342.wav,نَعَمْ، يَجُوزُ الْمَسْحُ عَلَى الْخُفَّيْنِ بَدَلًا مِنْ غَسْلِ الْقَدَمَيْنِ فِي الْوُضُوءِ، بِشَرْطِ أَنْ يَرْتَدِيَهُمَا الْمُسْلِمُ وَهُوَ عَلَى طَهَارَةٍ كَامِلَةٍ مِنْ وُضُوءٍ سَابِقٍ.,arabic_professional_male,11.92,24000,1,0.8966064453125,0.2891503572463989,0,0.15183864653243848,Yes,,
343,clip_000343.wav,يُسْعِدُنِي أَنْ أُجِيبَكَ؛ الْعَشَرَةُ الْمُبَشَّرُونَ بِالْجَنَّةِ هُمْ خِيرَةُ صَحَابَةِ النَّبِيِّ، مِنْهُمْ أَبُو بَكْرٍ، عُمَرُ، عُثْمَانُ، عَلِيٌّ، طَلْحَةُ، وَالزُّبَيْرُ رَضِيَ اللَّهُ عَنْهُمْ جَمِيعًا.,arabic_professional_male,15.68,24000,1,0.94073486328125,0.2728753983974457,0,0.27699298469387756,No,duration above 15 seconds,
344,clip_000344.wav,الْإِخْلَاصُ فِي الْعَمَلِ يَعْنِي أَنْ يَكُونَ قَصْدُ الْمُسْلِمِ مِنْ عَمَلِهِ هُوَ رِضَا اللَّهِ تَعَالَى وَحْدَهُ، دُونَ طَلَبِ الثَّنَاءِ أَوِ السُّمْعَةِ بَيْنَ النَّاسِ.,arabic_professional_male,10.0,24000,1,0.879974365234375,0.27673694491386414,0,0.1675,Yes,,
345,clip_000345.wav,سَأَلْتَ عَنْ مِيقَاتِ حُجَّاجِ مَدِينَةِ الرِّيَاضِ؛ هُوَ السَّيْلُ الْكَبِيرُ أَو قَرْنُ الْمَنَازِلِ، وَمِنْهُ يَحْرِمُونَ قَبْلَ دُخُولِهِمْ مَكَّةَ الْمُكَرَّمَةَ.,arabic_professional_male,10.56,24000,1,0.892364501953125,0.279778391122818,0,0.22441603535353535,Yes,,
346,clip_000346.wav,أُوَضِّحُ لَكَ أَنَّ صِيَامَ يَوْمِ الشَّكِّ، وَهُوَ الْيَوْمُ الثَّلَاثُونَ مِنْ شَعْبَانَ، مَنْهِيٌّ عَنْهُ شَرْعًا إِلَّا لِمَنْ كَانَ لَهُ عَادَةٌ فِي الصِّيَامِ كَصِيَامِ الِاثْنَيْنِ أَوِ الْخَمِيسِ.,arabic_professional_male,12.72,24000,1,0.903717041015625,0.30044201016426086,0,0.1833791928721174,Yes,,
347,clip_000347.wav,مَا تَسْأَلُ عَنْهُ يُسَمَّى طَوَافَ الْوَدَاعِ، وَهُوَ آخِرُ عَمَلٍ يَقُومُ بِهِ الْحَاجُّ قَبْلَ مُغَادَرَةِ مَكَّةَ، لِيَكُونَ آخِرُ عَهْدِهِ بِالْبَيْتِ الْحَرَامِ، وَهُوَ وَاجِبٌ عِنْدَ الْجُمْهُورِ.,arabic_professional_male,13.76,24000,1,0.922576904296875,0.2773490250110626,0,0.2041030765503876,Yes,,
